0.05, 0.408,-0.438,1.34995,1.0706,-0.9408,1.2958,,0,0.009,0.117,-0.072,-0.0765,-0.153
0.1, 0.408,-0.0219,0.9135,0.9858,-0.4998,1.254,,0.009,-0.0045,0.0855,-0.09,-0.0315,-0.135
0.15, 0.918,-0.0876,1.0556,0.848,-0.0784,1.0868,,0.1035,-0.0045,0.09,-0.063,-0.0135,-0.099
0.2, 0.884,-0.0219,0.8323,0.7844,0.0784,-0.0836,,0.081,-0.0045,0.072,-0.0675,0,-0.0045
0.25, 0.561,-0.0876,0.03045,0.848,0.0784,0.0627,,0.072,-0.0045,0,-0.063,0,0
0.3, 0.476,0.219,0.0812,0.424,0.0784,-0.0836,,0.027,-0.0045,0,-0.027,0,-0.0045
0.35, 0.272,0.876,0.0812,-0.5406,0.9604,0.0627,,0,-0.0855,0,0.0225,0.09,-0.0045
0.4, 0.204,0.9636,0.0812,-0.424,0.8036,0.2299,,0,-0.0945,0,0.0225,0.063,-0.0045
0.45, -0.085,0.8103,0.2436,-0.3392,0.4704,0.9196,,-0.0045,-0.0675,0,0.018,0.018,-0.0765
0.5, -0.017,0.8103,1.4616,-0.3392,0.2842,1.2958,,0,-0.0675,0.1485,0.0135,0.009,-0.1575
0.55, 0.119,0.4599,0.9744,-0.0848,-0.0392,1.1913,,0,-0.0405,0.099,0,0.0045,-0.162
0.6, 0.068,-0.38325,0.8526,0.1484,-0.2352,1.4212,,0,0.0045,0.081,-0.0045,0,-0.144
0.65, 0.068,-0.3504,0.7714,0.1484,-0.3528,0.9614,,0,0.0045,0.0585,-0.0045,-0.0135,-0.108
0.7, 0.0255,-0.22995,0.6496,0.0848,-0.2842,0.8569,,0,0,0.0315,-0.0045,-0.018,-0.081
0.75, 0.204,-0.1752,0.0609,1.8656,-0.0784,0.7524,,0,0.0045,0.0045,-0.198,0,-0.0585
0.8, 0.408,-0.1752,0.4263,1.4946,-0,0.5852,,0.009,0.0045,0.009,-0.1665,0,-0.0405
0.85, 0.799,-0.0876,0.3451,1.272,0.1568,-0.28215,,0.099,0,0.018,-0.126,0,0
0.9, 0.884,0,-0.7308,1.5264,0.3136,-0.2717,,0.099,-0.0045,-0.0315,-0.162,0,0
0.95, 0.578,0,-0.53795,1.2402,0.2352,0.0209,,0.0495,-0.0045,-0.0225,-0.1395,0,0
1, 0.425,0.0876,-0.1624,0.9328,0.3136,-0.2717,,0.0315,-0.0045,-0.0045,-0.0765,0,0.0135
1.05, 0.34,0.9636,-0.0812,0.5512,1.6758,-0.2508,,0.0135,-0.0765,0,-0.045,0.2115,0.0045
1.1, 0.6205,1.095,-0,0.53,1.176,-0.0836,,0.0405,-0.1125,0,-0.036,0.1215,0
1.15, -0.102,1.4016,0.3045,-0.795,0.882,-0.05225,,-0.0045,-0.162,0,0.0405,0.063,-0.0045
1.2, 0.3655,1.0731,0.1624,-0.1696,0.7252,0.1463,,0,-0.0855,0,0.0135,0.054,-0.0045
1.25, -0.136,0.8979,0.03045,-0.2544,0.3528,0.3344,,-0.0045,-0.0765,0,0.009,0.027,-0.0045
1.3, -0.068,0.7227,1.1368,-0.2544,0.1764,1.3585,,0,-0.054,0.117,0.0135,0.009,-0.1485
1.35, -0,0.7008,0.9947,-0.0848,0.4704,1.1704,,0,-0.0495,0.0945,0,0.018,-0.1215
1.4, 0.187,-0.438,0.9135,0.1484,-0.1274,1.38985,,0,-0.0045,0.081,-0.0045,0,-0.135
1.45, 0.136,-0.5256,0.609,0.1484,-0.2744,1.1077,,0,0.0135,0.0495,-0.0045,-0.009,-0.081
1.5, 0.136,-0.22995,0.5684,0.318,-0.0196,0.7733,,0,0.0045,0.027,-0.0045,-0.0045,-0.072
1.55, 0.136,-0.47085,0.0406,1.6218,0.0588,0.6688,,0,0.0315,0.0045,-0.1755,-0.0135,-0.045
1.6, 0.884,-0.1752,0.203,1.4416,0.2156,0.5016,,0.072,0,0,-0.1755,0,-0.0315
1.65, 0.833,-0.0876,-0.0203,1.4098,0.2352,0.2508,,0.09,-0.0045,0,-0.153,0,0
1.7, 0.884,0.0657,-0.63945,1.4416,0.3136,-0.1254,,0.081,-0.0045,-0.036,-0.162,0,0.0045
1.75, 0.561,0.0657,-0.1624,1.1872,0.3724,-0.1254,,0.0585,-0.009,-0.018,-0.1035,0,0.0045
1.8, 0.357,0.90885,-0.1624,0.848,0.6272,0.1672,,0.0225,-0.036,-0.0135,-0.081,0.009,0
1.85, 0.612,1.314,-0,0.6996,1.4896,0.0418,,0.0495,-0.1215,0,-0.054,0.1845,0
1.9, 0.6545,1.0074,0.0812,0.4664,1.176,-0.0209,,0.0405,-0.1215,0,-0.0315,0.126,0
