0.05:0.23242:0.355968:0.0563355:0.395237:0.465412:0.0107936
0.1:0.171207:0.407876:0.0990992:0.346726:0.483752:0.0109541
0.15:0.116012:0.448336:0.15156:0.291564:0.489567:0.0262328
0.2:0.0702055:0.475205:0.209772:0.232563:0.48178:0.0556681
0.25:0.0362283:0.487816:0.269435:0.173412:0.459759:0.0976905
0.3:0.0157709:0.486622:0.326546:0.118331:0.423824:0.150035
0.35:0.00994386:0.472678:0.377892:0.0714724:0.375659:0.209584
0.4:0.0192801:0.447175:0.421193:0.0362935:0.318399:0.272344
0.45:0.0435424:0.411244:0.454896:0.0151523:0.256293:0.333697
0.5:0.081445:0.366072:0.477788:0.00921485:0.19405:0.388983
0.55:0.130478:0.313273:0.488688:0.0186102:0.136138:0.434199
0.6:0.187013:0.255288:0.486411:0.042667:0.0862994:0.466593
0.65:0.246765:0.195545:0.470047:0.0800643:0.0473842:0.484883
0.7:0.305464:0.138218:0.43945:0.128817:0.0214338:0.489073
0.75:0.359498:0.0876355:0.395718:0.186139:0.00983379:0.479994
0.8:0.406212:0.0476034:0.34143:0.248343:0.0133665:0.458797
0.85:0.443816:0.0209033:0.280476:0.310977:0.0320949:0.426638
0.9:0.471016:0.00912058:0.217504:0.369282:0.0651284:0.384669
0.95:0.486635:0.0127486:0.157198:0.418888:0.110411:0.33432
1:0.489461:0.0314149:0.10367:0.456485:0.164706:0.277715
1.05:0.47841:0.0640615:0.0601635:0.480204:0.223908:0.217952
1.1:0.452973:0.108974:0.0290568:0.489585:0.283643:0.159019
1.15:0.413742:0.163664:0.0120019:0.485201:0.339953:0.10532
1.2:0.362782:0.224731:0.0100131:0.468163:0.389765:0.0609679
1.25:0.303617:0.287902:0.0233997:0.439709:0.430961:0.0291737
1.3:0.240778:0.348395:0.0515638:0.401064:0.462098:0.0119328
1.35:0.17907:0.40158:0.0927874:0.353599:0.482013:0.0100489
1.4:0.122861:0.443716:0.144173:0.299178:0.489557:0.0233627
1.45:0.0756495:0.472458:0.201868:0.240492:0.483627:0.0509958
1.5:0.0399906:0.486955:0.261582:0.181123:0.463503:0.091461
1.55:0.017663:0.48754:0.319237:0.125255:0.42935:0.142595
1.6:0.00984948:0.475219:0.371498:0.0770853:0.382658:0.2014
1.65:0.017167:0.451185:0.415969:0.040194:0.326379:0.26399
1.7:0.0394966:0.416574:0.45102:0.0170973:0.264648:0.325805
1.75:0.075706:0.372549:0.475414:0.00911414:0.202154:0.382147
1.8:0.123449:0.320643:0.487975:0.0164976:0.143433:0.42889
1.85:0.179228:0.26317:0.48751:0.0386707:0.0923393:0.463092
1.9:0.238805:0.203432:0.473046:0.074396:0.0518408:0.483277
1.95:0.297872:0.145531:0.444306:0.121783:0.0240766:0.489304
2:0.352699:0.0938164:0.402202:0.17816:0.0105131:0.481923
2.05:0.400503:0.0521983:0.349115:0.239959:0.0120157:0.462266
2.1:0.439398:0.0236114:0.288788:0.30281:0.028755:0.431498
2.15:0.468046:0.0097985:0.225808:0.361957:0.0599812:0.390758
2.2:0.485272:0.0113858:0.164894:0.412937:0.1038:0.341419
2.25:0.489864:0.028103:0.11026:0.452268:0.157121:0.285488
2.3:0.480703:0.0589775:0.0652685:0.477884:0.215925:0.225931
2.35:0.45717:0.102387:0.0324065:0.489152:0.275832:0.166637
2.4:0.419685:0.155954:0.0134141:0.486538:0.332796:0.111993
2.45:0.370109:0.216403:0.00939068:0.471109:0.383612:0.0661905
2.5:0.311787:0.279565:0.0207486:0.444099:0.426045:0.032587
2.55:0.249157:0.340691:0.047024:0.406734:0.458586:0.0133439
2.6:0.187032:0.395088:0.0866561:0.360347:0.480057:0.00941257
2.65:0.129871:0.438859:0.136898:0.306716:0.489309:0.0207459
2.7:0.0812981:0.469459:0.193999:0.248407:0.485222:0.0465506
2.75:0.0439887:0.485848:0.253691:0.188896:0.466997:0.0854207
2.8:0.0198116:0.488231:0.311831:0.132315:0.434653:0.135291
2.85:0.0100227:0.477555:0.364967:0.0828985:0.389486:0.193283
2.9:0.01532:0.455008:0.410578:0.0443395:0.334262:0.255623
2.95:0.0356972:0.421737:0.446955:0.0193101:0.272989:0.317815
3:0.070172:0.378887:0.472831:0.00928537:0.210325:0.375141
3.05:0.116563:0.327914:0.487032:0.0146466:0.150863:0.423358
3.1:0.171509:0.271011:0.488361:0.0349142:0.0985671:0.459341
3.15:0.230836:0.21135:0.475792:0.0689342:0.0565226:0.481421
3.2:0.290203:0.152953:0.448925:0.114908:0.0269704:0.489298
3.25:0.345775:0.100177:0.40849:0.170277:0.0114588:0.483635
3.3:0.394637:0.0570246:0.356672:0.231594:0.0109347:0.46554
3.35:0.434798:0.0265814:0.297053:0.294576:0.025672:0.436182
3.4:0.464875:0.0107491:0.234149:0.354486:0.0550578:0.396696
3.45:0.483686:0.0102906:0.172702:0.406778:0.0973579:0.3484
3.5:0.490025:0.0250414:0.117021:0.447807:0.149634:0.293196
3.55:0.482741:0.0541155:0.0705883:0.475309:0.207961:0.233913
3.6:0.46112:0.0959794:0.0360014:0.488474:0.267968:0.174336
3.65:0.425413:0.148366:0.015091:0.487649:0.325529:0.118822
3.7:0.377279:0.208124:0.00904049:0.47385:0.377309:0.0716298
3.75:0.31988:0.271192:0.0183619:0.448307:0.420954:0.0362551
3.8:0.257545:0.332867:0.0427213:0.412245:0.45488:0.0150263
3.85:0.195083:0.388406:0.0807132:0.366967:0.477885:0.00904622
3.9:0.137033:0.433767:0.129744:0.314169:0.488826:0.0183848
3.95:0.0871464:0.466207:0.186176:0.2563:0.486567:0.0423365
4:0.048219:0.484493:0.245772:0.196721:0.470241:0.0795755
