0, 0.476,0.0876,0.4872,1.1872,0.4802,0.3344,,0.0135,0,0.0045,-0.09,0,-0.0045
1, 0.7905,-0.05475,0.0812,1.0706,0.343,-0.3344,,0.0585,-0.0045,0,-0.0675,0,0
1, 0.7225,-0.1752,-0.13195,0.9858,0.4214,-0.05225,,0.054,-0.0045,0,-0.063,0,0
1, 0.816,0.03285,0.01015,0.9858,0.2352,-0.2508,,0.036,-0.0045,0,-0.0495,0,0
1, 0.5865,-0.0876,-0.2436,1.1872,0.4214,-0.13585,,0.036,-0.0045,0,-0.063,0,0
1, 0.5865,0.29565,0.0812,1.0176,0.4214,0.01045,,0.027,-0.0045,0,-0.0405,0,0
2, 0.748,0.3504,-0,1.1024,0.9408,-0.13585,,0.027,-0.0045,0,-0.063,0.0495,-0.0045
2, 0.5865,1.1388,-0.05075,1.0176,1.0976,-0.2508,,0.018,-0.0495,0,-0.0495,0.0585,-0.0045
2, 0.5865,0.93075,-0.1624,0.8162,1.0192,-0.2508,,0.027,-0.0495,0,-0.0405,0.063,-0.0045
2, 0.68,0.84315,-0.1624,0.7314,0.9408,-0.13585,,0.027,-0.0405,0,-0.027,0.054,0
2, 0.5185,0.93075,0.11165,0.7314,0.9408,-0.05225,,0.018,-0.054,0,-0.027,0.0495,0
2, 0.5185,0.876,-0.0812,0.848,0.9408,-0.05225,,0.0135,-0.036,0,-0.0315,0.0495,-0.0045
3, 0.612,0.9636,0.19285,0.1696,1.0094,-0.1672,,0.0135,-0.0585,0,0,0.081,-0.0045
3, 0.612,1.01835,0.0812,0.2544,0.9898,-0.1672,,0.0135,-0.063,0,0,0.0675,-0.0045
3, 0.4505,0.93075,0.27405,0.2544,0.833,-0.0836,,0.0135,-0.0405,0,0,0.045,-0.0045
3, 0.408,0.93075,0.27405,0.2544,0.9408,0.17765,,0.0045,-0.0495,0,0,0.045,-0.0045
3, 0.408,0.84315,0.35525,0.2544,0.8624,0,,0.0045,-0.0315,0,0,0.027,0
4, 0.408,0.77745,0.41615,-0.1696,0.9408,0.836,,0.0045,-0.045,0,0,0.045,-0.045
4, -0.0425,0.75555,0.27405,-0.2544,0.6762,0.836,,0,-0.0315,0,0,0.036,-0.036
4, -0.0425,0.84315,0.3248,-0.053,0.8624,0.9196,,0,-0.0405,0,0,0.027,-0.036
