0:0.285766:0.286219:0.0847927:0.392542:0.392858:0.0846302
13:0.205098:0.360036:0.129881:0.334839:0.426908:0.0717031
13:0.205098:0.360036:0.129881:0.334839:0.426908:0.0717031
13:0.205098:0.360036:0.129881:0.334839:0.426908:0.0717031
13:0.205098:0.360036:0.129881:0.334839:0.426908:0.0717031
14:0.0791795:0.432912:0.297823:0.163649:0.390177:0.166205
14:0.0791795:0.432912:0.297823:0.163649:0.390177:0.166205
14:0.0791795:0.432912:0.297823:0.163649:0.390177:0.166205
14:0.0791795:0.432912:0.297823:0.163649:0.390177:0.166205
14:0.0791795:0.432912:0.297823:0.163649:0.390177:0.166205
15:0.11767:0.349058:0.421553:0.0716876:0.222441:0.345161
15:0.11767:0.349058:0.421553:0.0716876:0.222441:0.345161
15:0.11767:0.349058:0.421553:0.0716876:0.222441:0.345161
15:0.11767:0.349058:0.421553:0.0716876:0.222441:0.345161
15:0.11767:0.349058:0.421553:0.0716876:0.222441:0.345161
16:0.281452:0.17899:0.401026:0.150955:0.0846328:0.433373
16:0.281452:0.17899:0.401026:0.150955:0.0846328:0.433373
16:0.281452:0.17899:0.401026:0.150955:0.0846328:0.433373
16:0.281452:0.17899:0.401026:0.150955:0.0846328:0.433373
16:0.281452:0.17899:0.401026:0.150955:0.0846328:0.433373
17:0.415405:0.0729543:0.240148:0.329695:0.106464:0.362701
17:0.415405:0.0729543:0.240148:0.329695:0.106464:0.362701
17:0.415405:0.0729543:0.240148:0.329695:0.106464:0.362701
17:0.415405:0.0729543:0.240148:0.329695:0.106464:0.362701
17:0.415405:0.0729543:0.240148:0.329695:0.106464:0.362701
17:0.415405:0.0729543:0.240148:0.329695:0.106464:0.362701
18:0.410366:0.136784:0.0915224:0.432344:0.264748:0.194862
18:0.410366:0.136784:0.0915224:0.432344:0.264748:0.194862
18:0.410366:0.136784:0.0915224:0.432344:0.264748:0.194862
18:0.410366:0.136784:0.0915224:0.432344:0.264748:0.194862
18:0.410366:0.136784:0.0915224:0.432344:0.264748:0.194862
19:0.257649:0.313496:0.0971363:0.374834:0.407687:0.0762456
19:0.257649:0.313496:0.0971363:0.374834:0.407687:0.0762456
19:0.257649:0.313496:0.0971363:0.374834:0.407687:0.0762456
19:0.257649:0.313496:0.0971363:0.374834:0.407687:0.0762456
19:0.257649:0.313496:0.0971363:0.374834:0.407687:0.0762456
20:0.100577:0.429161:0.248065:0.211426:0.417676:0.124281
20:0.100577:0.429161:0.248065:0.211426:0.417676:0.124281
20:0.100577:0.429161:0.248065:0.211426:0.417676:0.124281
20:0.100577:0.429161:0.248065:0.211426:0.417676:0.124281
20:0.100577:0.429161:0.248065:0.211426:0.417676:0.124281
21:0.0891354:0.386101:0.398413:0.0813167:0.275315:0.296357
21:0.0891354:0.386101:0.398413:0.0813167:0.275315:0.296357
21:0.0891354:0.386101:0.398413:0.0813167:0.275315:0.296357
21:0.0891354:0.386101:0.398413:0.0813167:0.275315:0.296357
21:0.0891354:0.386101:0.398413:0.0813167:0.275315:0.296357
22:0.231:0.228227:0.424015:0.112366:0.11059:0.424883
22:0.231:0.228227:0.424015:0.112366:0.11059:0.424883
22:0.231:0.228227:0.424015:0.112366:0.11059:0.424883
22:0.231:0.228227:0.424015:0.112366:0.11059:0.424883
22:0.231:0.228227:0.424015:0.112366:0.11059:0.424883
22:0.231:0.228227:0.424015:0.112366:0.11059:0.424883
23:0.388518:0.0874618:0.293041:0.278928:0.0821828:0.396787
23:0.388518:0.0874618:0.293041:0.278928:0.0821828:0.396787
23:0.388518:0.0874618:0.293041:0.278928:0.0821828:0.396787
23:0.388518:0.0874618:0.293041:0.278928:0.0821828:0.396787
23:0.388518:0.0874618:0.293041:0.278928:0.0821828:0.396787
24:0.428954:0.10175:0.121752:0.419304:0.214064:0.245083
24:0.428954:0.10175:0.121752:0.419304:0.214064:0.245083
24:0.428954:0.10175:0.121752:0.419304:0.214064:0.245083
24:0.428954:0.10175:0.121752:0.419304:0.214064:0.245083
24:0.428954:0.10175:0.121752:0.419304:0.214064:0.245083
25:0.309924:0.261405:0.0771434:0.405811:0.377368:0.0953035
25:0.309924:0.261405:0.0771434:0.405811:0.377368:0.0953035
25:0.309924:0.261405:0.0771434:0.405811:0.377368:0.0953035
25:0.309924:0.261405:0.0771434:0.405811:0.377368:0.0953035
25:0.309924:0.261405:0.0771434:0.405811:0.377368:0.0953035
26:0.134579:0.411702:0.197887:0.261823:0.431756:0.0932202
26:0.134579:0.411702:0.197887:0.261823:0.431756:0.0932202
26:0.134579:0.411702:0.197887:0.261823:0.431756:0.0932202
26:0.134579:0.411702:0.197887:0.261823:0.431756:0.0932202
26:0.134579:0.411702:0.197887:0.261823:0.431756:0.0932202
27:0.0740327:0.413455:0.36483:0.105021:0.326241:0.243639
27:0.0740327:0.413455:0.36483:0.105021:0.326241:0.243639
27:0.0740327:0.413455:0.36483:0.105021:0.326241:0.243639
27:0.0740327:0.413455:0.36483:0.105021:0.326241:0.243639
27:0.0740327:0.413455:0.36483:0.105021:0.326241:0.243639
27:0.0740327:0.413455:0.36483:0.105021:0.326241:0.243639
28:0.181588:0.278615:0.433323:0.0855909:0.148406:0.402737
28:0.181588:0.278615:0.433323:0.0855909:0.148406:0.402737
28:0.181588:0.278615:0.433323:0.0855909:0.148406:0.402737
28:0.181588:0.278615:0.433323:0.0855909:0.148406:0.402737
28:0.181588:0.278615:0.433323:0.0855909:0.148406:0.402737
29:0.351754:0.115544:0.342322:0.225853:0.0718974:0.420513
29:0.351754:0.115544:0.342322:0.225853:0.0718974:0.420513
29:0.351754:0.115544:0.342322:0.225853:0.0718974:0.420513
29:0.351754:0.115544:0.342322:0.225853:0.0718974:0.420513
29:0.351754:0.115544:0.342322:0.225853:0.0718974:0.420513
30:0.433718:0.0793494:0.163072:0.39272:0.165866:0.295086
30:0.433718:0.0793494:0.163072:0.39272:0.165866:0.295086
30:0.433718:0.0793494:0.163072:0.39272:0.165866:0.295086
30:0.433718:0.0793494:0.163072:0.39272:0.165866:0.295086
30:0.433718:0.0793494:0.163072:0.39272:0.165866:0.295086
31:0.357117:0.208538:0.071553:0.425913:0.337751:0.127344
31:0.357117:0.208538:0.071553:0.425913:0.337751:0.127344
31:0.357117:0.208538:0.071553:0.425913:0.337751:0.127344
31:0.357117:0.208538:0.071553:0.425913:0.337751:0.127344
31:0.357117:0.208538:0.071553:0.425913:0.337751:0.127344
32:0.1787:0.381066:0.151523:0.31072:0.43211:0.0753416
32:0.1787:0.381066:0.151523:0.31072:0.43211:0.0753416
32:0.1787:0.381066:0.151523:0.31072:0.43211:0.0753416
32:0.1787:0.381066:0.151523:0.31072:0.43211:0.0753416
32:0.1787:0.381066:0.151523:0.31072:0.43211:0.0753416
32:0.1787:0.381066:0.151523:0.31072:0.43211:0.0753416
33:0.0735:0.429476:0.322763:0.140792:0.370612:0.1918
33:0.0735:0.429476:0.322763:0.140792:0.370612:0.1918
33:0.0735:0.429476:0.322763:0.140792:0.370612:0.1918
33:0.0735:0.429476:0.322763:0.140792:0.370612:0.1918
33:0.0735:0.429476:0.322763:0.140792:0.370612:0.1918
34:0.13752:0.326139:0.429053:0.0726047:0.195204:0.36797
34:0.13752:0.326139:0.429053:0.0726047:0.195204:0.36797
34:0.13752:0.326139:0.429053:0.0726047:0.195204:0.36797
34:0.13752:0.326139:0.429053:0.0726047:0.195204:0.36797
34:0.13752:0.326139:0.429053:0.0726047:0.195204:0.36797
35:0.307271:0.154783:0.383576:0.175279:0.0763554:0.432347
35:0.307271:0.154783:0.383576:0.175279:0.0763554:0.432347
35:0.307271:0.154783:0.383576:0.175279:0.0763554:0.432347
35:0.307271:0.154783:0.383576:0.175279:0.0763554:0.432347
35:0.307271:0.154783:0.383576:0.175279:0.0763554:0.432347
36:0.425083:0.0712189:0.212236:0.354117:0.124424:0.341027
36:0.425083:0.0712189:0.212236:0.354117:0.124424:0.341027
36:0.425083:0.0712189:0.212236:0.354117:0.124424:0.341027
36:0.425083:0.0712189:0.212236:0.354117:0.124424:0.341027
36:0.425083:0.0712189:0.212236:0.354117:0.124424:0.341027
37:0.395048:0.159664:0.0807856:0.433653:0.291222:0.16957
37:0.395048:0.159664:0.0807856:0.433653:0.291222:0.16957
37:0.395048:0.159664:0.0807856:0.433653:0.291222:0.16957
37:0.395048:0.159664:0.0807856:0.433653:0.291222:0.16957
37:0.395048:0.159664:0.0807856:0.433653:0.291222:0.16957
37:0.395048:0.159664:0.0807856:0.433653:0.291222:0.16957
38:0.229457:0.339194:0.1131:0.354572:0.419378:0.0719789
38:0.229457:0.339194:0.1131:0.354572:0.419378:0.0719789
38:0.229457:0.339194:0.1131:0.354572:0.419378:0.0719789
38:0.229457:0.339194:0.1131:0.354572:0.419378:0.0719789
38:0.229457:0.339194:0.1131:0.354572:0.419378:0.0719789
39:0.0875212:0.432847:0.274807:0.185446:0.404668:0.145387
39:0.0875212:0.432847:0.274807:0.185446:0.404668:0.145387
39:0.0875212:0.432847:0.274807:0.185446:0.404668:0.145387
39:0.0875212:0.432847:0.274807:0.185446:0.404668:0.145387
39:0.0875212:0.432847:0.274807:0.185446:0.404668:0.145387
40:0.102745:0.367508:0.412113:0.074372:0.247161:0.323067
40:0.102745:0.367508:0.412113:0.074372:0.247161:0.323067
40:0.102745:0.367508:0.412113:0.074372:0.247161:0.323067
40:0.102745:0.367508:0.412113:0.074372:0.247161:0.323067
40:0.102745:0.367508:0.412113:0.074372:0.247161:0.323067
41:0.257942:0.201653:0.413467:0.131561:0.0951807:0.431106
41:0.257942:0.201653:0.413467:0.131561:0.0951807:0.431106
41:0.257942:0.201653:0.413467:0.131561:0.0951807:0.431106
41:0.257942:0.201653:0.413467:0.131561:0.0951807:0.431106
41:0.257942:0.201653:0.413467:0.131561:0.0951807:0.431106
42:0.404147:0.077961:0.265086:0.306492:0.0934363:0.379856
42:0.404147:0.077961:0.265086:0.306492:0.0934363:0.379856
42:0.404147:0.077961:0.265086:0.306492:0.0934363:0.379856
42:0.404147:0.077961:0.265086:0.306492:0.0934363:0.379856
42:0.404147:0.077961:0.265086:0.306492:0.0934363:0.379856
42:0.404147:0.077961:0.265086:0.306492:0.0934363:0.379856
43:0.420788:0.118934:0.104145:0.427958:0.240957:0.21816
43:0.420788:0.118934:0.104145:0.427958:0.240957:0.21816
43:0.420788:0.118934:0.104145:0.427958:0.240957:0.21816
43:0.420788:0.118934:0.104145:0.427958:0.240957:0.21816
43:0.420788:0.118934:0.104145:0.427958:0.240957:0.21816
44:0.282485:0.289488:0.0860468:0.3906:0.394758:0.0834348
44:0.282485:0.289488:0.0860468:0.3906:0.394758:0.0834348
44:0.282485:0.289488:0.0860468:0.3906:0.394758:0.0834348
44:0.282485:0.289488:0.0860468:0.3906:0.394758:0.0834348
44:0.282485:0.289488:0.0860468:0.3906:0.394758:0.0834348
45:0.115074:0.422681:0.224344:0.234983:0.425993:0.108204
45:0.115074:0.422681:0.224344:0.234983:0.425993:0.108204
45:0.115074:0.422681:0.224344:0.234983:0.425993:0.108204
45:0.115074:0.422681:0.224344:0.234983:0.425993:0.108204
45:0.115074:0.422681:0.224344:0.234983:0.425993:0.108204
46:0.0802855:0.400238:0.383864:0.0907683:0.299721:0.271843
46:0.0802855:0.400238:0.383864:0.0907683:0.299721:0.271843
46:0.0802855:0.400238:0.383864:0.0907683:0.299721:0.271843
46:0.0802855:0.400238:0.383864:0.0907683:0.299721:0.271843
46:0.0802855:0.400238:0.383864:0.0907683:0.299721:0.271843
47:0.207446:0.251961:0.4301:0.0982007:0.126992:0.416172
47:0.207446:0.251961:0.4301:0.0982007:0.126992:0.416172
47:0.207446:0.251961:0.4301:0.0982007:0.126992:0.416172
47:0.207446:0.251961:0.4301:0.0982007:0.126992:0.416172
47:0.207446:0.251961:0.4301:0.0982007:0.126992:0.416172
47:0.207446:0.251961:0.4301:0.0982007:0.126992:0.416172
48:0.372397:0.0990536:0.316878:0.25404:0.0755455:0.409299
48:0.372397:0.0990536:0.316878:0.25404:0.0755455:0.409299
48:0.372397:0.0990536:0.316878:0.25404:0.0755455:0.409299
48:0.372397:0.0990536:0.316878:0.25404:0.0755455:0.409299
48:0.372397:0.0990536:0.316878:0.25404:0.0755455:0.409299
49:0.432903:0.0895536:0.139914:0.40847:0.190896:0.268799
49:0.432903:0.0895536:0.139914:0.40847:0.190896:0.268799
49:0.432903:0.0895536:0.139914:0.40847:0.190896:0.268799
49:0.432903:0.0895536:0.139914:0.40847:0.190896:0.268799
49:0.432903:0.0895536:0.139914:0.40847:0.190896:0.268799
50:0.332956:0.236421:0.0726764:0.416687:0.359827:0.108848
50:0.332956:0.236421:0.0726764:0.416687:0.359827:0.108848
50:0.332956:0.236421:0.0726764:0.416687:0.359827:0.108848
50:0.332956:0.236421:0.0726764:0.416687:0.359827:0.108848
50:0.332956:0.236421:0.0726764:0.416687:0.359827:0.108848
51:0.15419:0.398899:0.175418:0.285164:0.433609:0.0830941
51:0.15419:0.398899:0.175418:0.285164:0.433609:0.0830941
51:0.15419:0.398899:0.175418:0.285164:0.433609:0.0830941
51:0.15419:0.398899:0.175418:0.285164:0.433609:0.0830941
51:0.15419:0.398899:0.175418:0.285164:0.433609:0.0830941
51:0.15419:0.398899:0.175418:0.285164:0.433609:0.0830941
52:0.0719448:0.422464:0.346027:0.120455:0.348112:0.218941
52:0.0719448:0.422464:0.346027:0.120455:0.348112:0.218941
52:0.0719448:0.422464:0.346027:0.120455:0.348112:0.218941
52:0.0719448:0.422464:0.346027:0.120455:0.348112:0.218941
52:0.0719448:0.422464:0.346027:0.120455:0.348112:0.218941
53:0.160009:0.301469:0.432971:0.077704:0.169436:0.387895
53:0.160009:0.301469:0.432971:0.077704:0.169436:0.387895
53:0.160009:0.301469:0.432971:0.077704:0.169436:0.387895
53:0.160009:0.301469:0.432971:0.077704:0.169436:0.387895
53:0.160009:0.301469:0.432971:0.077704:0.169436:0.387895
54:0.331708:0.132741:0.362893:0.201553:0.0721498:0.427622
54:0.331708:0.132741:0.362893:0.201553:0.0721498:0.427622
54:0.331708:0.132741:0.362893:0.201553:0.0721498:0.427622
54:0.331708:0.132741:0.362893:0.201553:0.0721498:0.427622
54:0.331708:0.132741:0.362893:0.201553:0.0721498:0.427622
55:0.431283:0.0736999:0.185375:0.375972:0.145354:0.317332
55:0.431283:0.0736999:0.185375:0.375972:0.145354:0.317332
55:0.431283:0.0736999:0.185375:0.375972:0.145354:0.317332
55:0.431283:0.0736999:0.185375:0.375972:0.145354:0.317332
55:0.431283:0.0736999:0.185375:0.375972:0.145354:0.317332
56:0.376263:0.184858:0.0740529:0.431158:0.316628:0.146083
56:0.376263:0.184858:0.0740529:0.431158:0.316628:0.146083
56:0.376263:0.184858:0.0740529:0.431158:0.316628:0.146083
56:0.376263:0.184858:0.0740529:0.431158:0.316628:0.146083
56:0.376263:0.184858:0.0740529:0.431158:0.316628:0.146083
57:0.201914:0.362662:0.132292:0.332091:0.427707:0.0719141
57:0.201914:0.362662:0.132292:0.332091:0.427707:0.0719141
57:0.201914:0.362662:0.132292:0.332091:0.427707:0.0719141
57:0.201914:0.362662:0.132292:0.332091:0.427707:0.0719141
57:0.201914:0.362662:0.132292:0.332091:0.427707:0.0719141
58:0.0783003:0.432699:0.30083:0.160847:0.388042:0.169116
58:0.0783003:0.432699:0.30083:0.160847:0.388042:0.169116
58:0.0783003:0.432699:0.30083:0.160847:0.388042:0.169116
58:0.0783003:0.432699:0.30083:0.160847:0.388042:0.169116
58:0.0783003:0.432699:0.30083:0.160847:0.388042:0.169116
58:0.0783003:0.432699:0.30083:0.160847:0.388042:0.169116
59:0.119851:0.346466:0.422615:0.0715769:0.219181:0.347978
59:0.119851:0.346466:0.422615:0.0715769:0.219181:0.347978
59:0.119851:0.346466:0.422615:0.0715769:0.219181:0.347978
59:0.119851:0.346466:0.422615:0.0715769:0.219181:0.347978
59:0.119851:0.346466:0.422615:0.0715769:0.219181:0.347978
60:0.284545:0.176049:0.399153:0.153697:0.0834523:0.433448
60:0.284545:0.176049:0.399153:0.153697:0.0834523:0.433448
60:0.284545:0.176049:0.399153:0.153697:0.0834523:0.433448
60:0.284545:0.176049:0.399153:0.153697:0.0834523:0.433448
60:0.284545:0.176049:0.399153:0.153697:0.0834523:0.433448
61:0.416718:0.0725315:0.236831:0.332683:0.108408:0.360268
61:0.416718:0.0725315:0.236831:0.332683:0.108408:0.360268
61:0.416718:0.0725315:0.236831:0.332683:0.108408:0.360268
61:0.416718:0.0725315:0.236831:0.332683:0.108408:0.360268
61:0.416718:0.0725315:0.236831:0.332683:0.108408:0.360268
62:0.408753:0.139339:0.0900577:0.432699:0.267901:0.191813
62:0.408753:0.139339:0.0900577:0.432699:0.267901:0.191813
62:0.408753:0.139339:0.0900577:0.432699:0.267901:0.191813
62:0.408753:0.139339:0.0900577:0.432699:0.267901:0.191813
62:0.408753:0.139339:0.0900577:0.432699:0.267901:0.191813
63:0.254321:0.316616:0.0988335:0.372576:0.40923:0.0755273
63:0.254321:0.316616:0.0988335:0.372576:0.40923:0.0755273
63:0.254321:0.316616:0.0988335:0.372576:0.40923:0.0755273
63:0.254321:0.316616:0.0988335:0.372576:0.40923:0.0755273
63:0.254321:0.316616:0.0988335:0.372576:0.40923:0.0755273
63:0.254321:0.316616:0.0988335:0.372576:0.40923:0.0755273
64:0.0988495:0.429796:0.25123:0.208318:0.416341:0.126612
64:0.0988495:0.429796:0.25123:0.208318:0.416341:0.126612
64:0.0988495:0.429796:0.25123:0.208318:0.416341:0.126612
64:0.0988495:0.429796:0.25123:0.208318:0.416341:0.126612
64:0.0988495:0.429796:0.25123:0.208318:0.416341:0.126612
65:0.0905441:0.38405:0.400184:0.0802882:0.272016:0.299571
65:0.0905441:0.38405:0.400184:0.0802882:0.272016:0.299571
65:0.0905441:0.38405:0.400184:0.0802882:0.272016:0.299571
65:0.0905441:0.38405:0.400184:0.0802882:0.272016:0.299571
65:0.0905441:0.38405:0.400184:0.0802882:0.272016:0.299571
66:0.234168:0.225071:0.422974:0.114458:0.108596:0.425817
66:0.234168:0.225071:0.422974:0.114458:0.108596:0.425817
66:0.234168:0.225071:0.422974:0.114458:0.108596:0.425817
66:0.234168:0.225071:0.422974:0.114458:0.108596:0.425817
66:0.234168:0.225071:0.422974:0.114458:0.108596:0.425817
67:0.390508:0.0861386:0.289791:0.282219:0.0833048:0.394942
67:0.390508:0.0861386:0.289791:0.282219:0.0833048:0.394942
67:0.390508:0.0861386:0.289791:0.282219:0.0833048:0.394942
67:0.390508:0.0861386:0.289791:0.282219:0.0833048:0.394942
67:0.390508:0.0861386:0.289791:0.282219:0.0833048:0.394942
68:0.428196:0.103593:0.119509:0.420524:0.217205:0.241906
68:0.428196:0.103593:0.119509:0.420524:0.217205:0.241906
68:0.428196:0.103593:0.119509:0.420524:0.217205:0.241906
68:0.428196:0.103593:0.119509:0.420524:0.217205:0.241906
68:0.428196:0.103593:0.119509:0.420524:0.217205:0.241906
68:0.428196:0.103593:0.119509:0.420524:0.217205:0.241906
69:0.306756:0.264735:0.0779819:0.404176:0.379557:0.0937093
69:0.306756:0.264735:0.0779819:0.404176:0.379557:0.0937093
69:0.306756:0.264735:0.0779819:0.404176:0.379557:0.0937093
69:0.306756:0.264735:0.0779819:0.404176:0.379557:0.0937093
69:0.306756:0.264735:0.0779819:0.404176:0.379557:0.0937093
70:0.132126:0.413191:0.200957:0.258676:0.431281:0.0947948
70:0.132126:0.413191:0.200957:0.258676:0.431281:0.0947948
70:0.132126:0.413191:0.200957:0.258676:0.431281:0.0947948
70:0.132126:0.413191:0.200957:0.258676:0.431281:0.0947948
70:0.132126:0.413191:0.200957:0.258676:0.431281:0.0947948
71:0.0745555:0.412062:0.367201:0.103158:0.323204:0.246959
71:0.0745555:0.412062:0.367201:0.103158:0.323204:0.246959
71:0.0745555:0.412062:0.367201:0.103158:0.323204:0.246959
71:0.0745555:0.412062:0.367201:0.103158:0.323204:0.246959
71:0.0745555:0.412062:0.367201:0.103158:0.323204:0.246959
72:0.184564:0.275511:0.433145:0.0868761:0.145744:0.404509
72:0.184564:0.275511:0.433145:0.0868761:0.145744:0.404509
72:0.184564:0.275511:0.433145:0.0868761:0.145744:0.404509
72:0.184564:0.275511:0.433145:0.0868761:0.145744:0.404509
72:0.184564:0.275511:0.433145:0.0868761:0.145744:0.404509
73:0.354304:0.113431:0.339435:0.229147:0.0721102:0.419364
73:0.354304:0.113431:0.339435:0.229147:0.0721102:0.419364
73:0.354304:0.113431:0.339435:0.229147:0.0721102:0.419364
73:0.354304:0.113431:0.339435:0.229147:0.0721102:0.419364
73:0.354304:0.113431:0.339435:0.229147:0.0721102:0.419364
73:0.354304:0.113431:0.339435:0.229147:0.0721102:0.419364
74:0.433821:0.0803435:0.16022:0.394757:0.168724:0.292043
74:0.433821:0.0803435:0.16022:0.394757:0.168724:0.292043
74:0.433821:0.0803435:0.16022:0.394757:0.168724:0.292043
74:0.433821:0.0803435:0.16022:0.394757:0.168724:0.292043
74:0.433821:0.0803435:0.16022:0.394757:0.168724:0.292043
75:0.3544:0.211773:0.0714666:0.425005:0.340459:0.125007
75:0.3544:0.211773:0.0714666:0.425005:0.340459:0.125007
75:0.3544:0.211773:0.0714666:0.425005:0.340459:0.125007
75:0.3544:0.211773:0.0714666:0.425005:0.340459:0.125007
75:0.3544:0.211773:0.0714666:0.425005:0.340459:0.125007
76:0.175706:0.383338:0.154229:0.307778:0.432481:0.0760427
76:0.175706:0.383338:0.154229:0.307778:0.432481:0.0760427
76:0.175706:0.383338:0.154229:0.307778:0.432481:0.0760427
76:0.175706:0.383338:0.154229:0.307778:0.432481:0.0760427
76:0.175706:0.383338:0.154229:0.307778:0.432481:0.0760427
77:0.0731013:0.428834:0.325596:0.138257:0.368107:0.194926
77:0.0731013:0.428834:0.325596:0.138257:0.368107:0.194926
77:0.0731013:0.428834:0.325596:0.138257:0.368107:0.194926
77:0.0731013:0.428834:0.325596:0.138257:0.368107:0.194926
77:0.0731013:0.428834:0.325596:0.138257:0.368107:0.194926
78:0.14004:0.323319:0.429704:0.072989:0.192084:0.370474
78:0.14004:0.323319:0.429704:0.072989:0.192084:0.370474
78:0.14004:0.323319:0.429704:0.072989:0.192084:0.370474
78:0.14004:0.323319:0.429704:0.072989:0.192084:0.370474
78:0.14004:0.323319:0.429704:0.072989:0.192084:0.370474
78:0.14004:0.323319:0.429704:0.072989:0.192084:0.370474
79:0.310227:0.152065:0.381302:0.178281:0.0756466:0.43198
79:0.310227:0.152065:0.381302:0.178281:0.0756466:0.43198
79:0.310227:0.152065:0.381302:0.178281:0.0756466:0.43198
79:0.310227:0.152065:0.381302:0.178281:0.0756466:0.43198
79:0.310227:0.152065:0.381302:0.178281:0.0756466:0.43198
80:0.425997:0.0712922:0.209008:0.356833:0.126742:0.338336
80:0.425997:0.0712922:0.209008:0.356833:0.126742:0.338336
80:0.425997:0.0712922:0.209008:0.356833:0.126742:0.338336
80:0.425997:0.0712922:0.209008:0.356833:0.126742:0.338336
80:0.425997:0.0712922:0.209008:0.356833:0.126742:0.338336
81:0.393011:0.162519:0.079782:0.433554:0.294277:0.1667
81:0.393011:0.162519:0.079782:0.433554:0.294277:0.1667
81:0.393011:0.162519:0.079782:0.433554:0.294277:0.1667
81:0.393011:0.162519:0.079782:0.433554:0.294277:0.1667
81:0.393011:0.162519:0.079782:0.433554:0.294277:0.1667
82:0.226168:0.342083:0.115199:0.352035:0.420536:0.0717525
82:0.226168:0.342083:0.115199:0.352035:0.420536:0.0717525
