0.05, 0.204,0.876,1.04545,0.9858,0.8624,0.6897,,0,-0.0585,0.0585,-0.063,0.0675,-0.0585
0.1, 0.68,0.876,0.7308,0.8692,0.8036,0.6897,,0.0675,-0.0675,0.0585,-0.0765,0.081,-0.0585
0.15, 0.68,0.876,0.812,0.9328,0.9408,0.836,,0.0585,-0.063,0.0585,-0.081,0.081,-0.0675
0.2, 0.629,0.14235,-0.0812,-0.2438,-0.2058,-0.0209,,0.0405,-0.0045,0,0,0,-0.0045
0.25, -0,0.03285,-0.0812,0,-0,-0.0836,,-0.0135,-0.0045,0,-0.0045,0,-0.0045
0.3, -0,-0.0876,-0.0812,0.0636,-0,-0.0209,,0,-0.0045,0,0,0,0
0.35, -0.068,-0.0876,-0,-0.0848,-0.0196,-0.1672,,0,-0.0045,0,0,0,0
0.4, -0,0.64605,0.812,0.9646,0.8624,0.7733,,0,-0.009,0.045,-0.0765,0.072,-0.0675
0.45, 0.748,0.8103,0.7308,0.9858,0.8624,0.836,,0.0675,-0.0675,0.063,-0.081,0.063,-0.0585
0.5, 0.68,0.8103,0.812,0.8692,0.8036,0.7524,,0.0765,-0.0675,0.0585,-0.0765,0.0765,-0.063
0.55, 0.68,0.876,0.7511,0.9328,0.8036,0.6897,,0.0585,-0.072,0.072,-0.0855,0.081,-0.0585
0.6, 0.629,0.876,0.8932,1.0176,0.9408,0.836,,0.072,-0.063,0.0585,-0.0855,0.0765,-0.0585
0.65, 0.748,0.9636,0.812,1.0176,0.9408,0.7733,,0.072,-0.072,0.0585,-0.0675,0.081,-0.081
0.7, 0.748,0.876,0.7511,1.0176,0.9408,0.7524,,0.081,-0.0675,0.072,-0.081,0.081,-0.063
0.75, 0.629,0.9636,0.6496,0.7632,0.784,0.5852,,0.0405,-0.0855,0.009,-0.0225,0.0225,-0.009
0.8, 0.476,0.1752,-0.3248,-0.053,-0.0196,0.0627,,0.0045,-0.0045,-0.0135,-0.0045,-0.0135,-0.0045
0.85, 0.051,0.0657,-0.0812,0,0.0588,-0.0836,,0,-0.0045,0,-0.0045,0,0
0.9, -0.068,0.0657,-0.0812,0,-0.0784,-0.0836,,0,-0.0045,0,-0.0045,0,0
0.95, -0,-0.0219,-0.0203,0.1484,-0,-0.0209,,0,-0.0045,0,-0.0045,0,0
